Date,Weekday,Hour,Demand,B,C,D,E,F,G,H,Apv,Bpv,Cpv,Dpv,Epv,Fpv,Gpv,Hpv,DA,Price,Signal,reg_ccp,reg_pcp
7/30/2017,Weekend,5,520.38,712.8,778.2,576,344.45,336.33,262.62,208.89,0,0,0,0,0.0169293,0,0,0,19.73,18.99,0.1677379859198043,8,4.14
7/30/2017,Weekend,6,561.96,794.7,993,1026,325.8,323.37,261.18,179.82,0.1622,0,0.088452,0.018018,0.118505,0.0744889,0,0.12866,21.57,20.56,0.2990511172329358,69.34,4.21
7/30/2017,Weekend,7,653.4000000000001,933.3,951.0000000000001,1353,451.62,334.4400000000001,266.58,186.12,3.77115,1.49678,2.44553,1.7068,2.23128,3.10822,0,1.92622,23.15,22.420001,0.3076216712580351,50.58,4.09
7/30/2017,Weekend,8,753.6600000000001,992.88,1113.6,1506,474.91,297.45,281.6999999999999,241.56,8.22083,13.5448,11.544599999999999,6.519240000000001,9.08088,15.9982,0,6.407259999999999,25.47,27.31,0.2711968166513623,49.97,4.42
7/30/2017,Weekend,9,799.5600000000001,1018.26,1056,1083,483.5599999999999,383.13,313.38,196.02,18.8909,29.7509,27.3284,23.0483,21.7338,33.6148,0,26.5811,27.46,26.39,0.2604836241199879,4.49,3.85
7/30/2017,Weekend,10,887.22,1018.26,1233,1062.6,531.39,368.91,347.94,183.96,24.2516,42.1212,40.6158,40.303,31.1872,46.3795,0,45.1339,32.53,28.93,0.2347719620446895,1.06,4.84
7/30/2017,Weekend,11,867.0600000000001,983.8799999999999,1284.6,1242,516.0300000000001,402.03,372.6,160.56,44.4887,50.8937,48.506099999999996,52.5274,40.5524,55.0372,0,57.7462,36.09,29.569999,0.2485460667278852,6.79,2.98
7/30/2017,Weekend,12,845.0999999999999,1044.18,1239.6,1124.4,372.78,267.48,368.46,173.7,36.3949,51.2428,55.67229999999999,58.18339999999999,39.695800000000006,56.5235,14.1602,68.1309,38.65,33.84,0.2338536883991429,15.16,4.45
7/30/2017,Weekend,13,829.0799999999999,1059.3,1084.8,1001.4,446.01,345.42,367.2,171.18,41.2096,58.344100000000005,49.7493,55.0597,44.0162,32.8022,47.1844,71.4614,43.74,43.54,0.179675543,23.61,5.11
7/30/2017,Weekend,14,797.9399999999999,1086.66,1587,1053,460.6900000000001,401.3100000000001,366.84,180.09,54.261199999999995,42.9467,61.93769999999999,30.0442,33.2153,32.927499999999995,45.720800000000004,61.084,46.7,42.55,-0.536271809,86.9,3.42
7/30/2017,Weekend,15,821.52,1080.9,1548.6,1126.2,522.5,388.98,372.78,127.71,42.1963,30.193900000000003,56.995799999999996,22.5651,45.048899999999996,37.749,26.052300000000002,64.1682,49.75,47.32,-0.611570248,7.84,7.82
7/30/2017,Weekend,16,835.2,1113.3,1380.6,1105.2,514.3,318.51,328.14,125.46,43.8426,22.277099999999997,42.819,24.7305,42.4621,11.9284,19.439,49.501,54.05,37.77,-0.606366697,48.69,4.61
7/30/2017,Weekend,17,881.64,1171.26,1217.4,1123.8,483.99,350.64,273.96,118.44,33.8808,11.8366,13.195699999999999,15.828,26.7246,8.14638,9.54143,37.2342,51.42,33.489999,-0.636363636,50.12,4.63
7/30/2017,Weekend,18,997.7399999999999,1234.98,1166.4,1207.2,384.37,412.2,271.98,129.42,20.0533,6.26565,8.31613,5.14168,12.3753,2.35317,4.5378300000000005,9.07603,45.08,31.33,0.1851851851851851,72.25,6.24
7/30/2017,Weekend,19,977.76,1370.88,1280.4,1229.4,287.06,397.71,275.22,118.35,6.120340000000001,0.5705199999999999,3.4840299999999997,1.6232600000000001,3.6770400000000003,4.33729,0.637008,3.4848399999999997,39.01,29.28,0.2589531680440773,9.41,6.18
7/30/2017,Weekend,20,973.08,1424.16,1312.2,1000.8,249.52,348.3,275.76,129.87,0.440643,0,0.234234,0.037674,0.318271,1.34419,0,0.40435999999999994,38.91,29.65,0.2620140801958986,22.66,5.76
7/30/2017,Weekend,21,960.48,1457.28,1288.8,1017.6,369.53,315,277.02,145.62,0.00270333,0,0,0,0.0169293,0,0,0,36.18,29.780001,0.2332415059687789,16.37,4.36
7/30/2017,Weekend,22,911.52,1380.96,1282.8,891.6,401.6199999999999,414,268.74,127.08,0,0,0,0,0.0135434,0,0,0,28.08,26.560001,0.3501683501683504,7.49,5.13
7/30/2017,Weekend,23,839.52,1279.26,1149.6,859.8,406.12,354.87,256.5,131.94,0,0,0,0,0.0169293,0,0,0,24.83,23.56,0.179675543,6.96,4.7
7/31/2017,Weekday,0,744.4799999999999,1108.98,408.6,474,407.31,221.31,257.76,124.11,0,0,0,0,0.0169293,0,0,0,18.53,18.26,-0.507193144,5.06,0.11
7/31/2017,Weekday,1,645.3,943.1999999999999,430.2,377.9999999999999,389.67,201.42,252.72,141.39,0,0,0,0,0.0169293,0,0,0,17.77,18.6,-0.588307316,11.6,1.82
7/31/2017,Weekday,2,568.08,838.62,358.2,317.4,394.45,413.28,249.84,128.88,0,0,0,0,0.0169293,0,0,0,17.11,16.79,-0.587695133,4.12,0.15
7/31/2017,Weekday,3,580.6800000000001,796.68,382.2,347.4,404.96,373.23,250.56,123.66,0,0,0,0,0.0135434,0,0,0,16.23,16.559999,-0.597490052,4.75,0.12
7/31/2017,Weekday,4,557.28,757.44,445.8000000000001,314.4,357.08,438.5700000000001,250.02,118.98,0,0,0,0,0.0169293,0,0,0,16.9,16.960001,-0.467095194,6.89,0.75
7/31/2017,Weekday,5,516.24,765.9,976.2,603.6,370.77,374.85,250.2,240.66,0,0,0,0,0.0135434,0,0,0,17.78,18.6,0.2157943067033976,2.27,4.96
7/31/2017,Weekday,6,555.8399999999999,845.46,1194.6,1092.6,388.59,438.3,248.4,206.82,0.00270333,0,0.02457,0.083538,0.027086900000000004,0.121891,0,0.389656,19.62,19.239999,0.2418120599938782,3.4,4.12
7/31/2017,Weekday,7,653.04,1022.94,1289.4,1389,372.89,383.4,258.48,197.28,2.42218,0.003356,3.96396,2.24406,2.7696300000000003,2.31931,0.00342478,4.2163699999999995,21.17,20.94,0.2154882154882154,9.29,5.17
7/31/2017,Weekday,8,743.22,1108.26,1609.2,1357.2,370.1900000000001,325.08,293.22,189.45,17.168799999999997,12.1991,14.617500000000001,7.1253,11.8539,13.4215,30.4052,9.61641,23.18,22.52,0.32996633,10.03,5.57
7/31/2017,Weekday,9,820.62,1080,1407,1035.6,379.65,479.07,307.4399999999999,192.69,19.1369,27.9454,7.8755,17.639599999999998,19.5195,32.2977,47.888600000000004,22.5228,25.59,24.42,0.2418120599938782,10.09,4.63
7/31/2017,Weekday,10,900.3599999999999,1051.56,1370.4,1133.4,352.2,446.22,296.8199999999999,204.66,37.2762,39.3827,27.674,31.1384,34.485,47.9912,49.4983,41.226299999999995,29.79,30.66,0.2855831037649219,17.78,4.79
7/31/2017,Weekday,11,849.06,1068.3,1173,1187.4,324,367.5599999999999,283.14,184.41,49.8197,39.1242,43.614999999999995,50.910700000000006,30.6082,59.7401,56.2211,51.8683,33.31,31.09,0.3575145393327213,17.45,4.55
7/31/2017,Weekday,12,874.6200000000001,1099.44,1290,1189.8,352.05,266.67,291.96,209.88,47.811099999999996,56.0989,52.186699999999995,54.086800000000004,34.6712,63.7761,61.4508,47.0601,38.82,27.52,0.2115090296908479,3.95,7.4
7/31/2017,Weekday,13,863.8199999999999,1097.82,1356,1155,347.72,397.98,274.5,195.93,53.6476,42.4534,61.236599999999996,64.4782,36.4048,66.92490000000001,51.0257,64.8997,40.46,33.34,0.2032445668809304,5.66,5.39
7/31/2017,Weekday,14,844.9200000000001,1129.68,1286.4,1175.4,336.06,383.9400000000001,273.24,195.75,51.9904,34.7413,61.307100000000005,67.3284,36.8652,66.2613,47.3578,53.783500000000004,42.44,39.52,-0.503213958,10.47,10.36
7/31/2017,Weekday,15,825.48,1142.28,1072.2,1243.2,334.9,399.51,278.46,197.1,49.944,27.7977,52.814,48.3701,26.1592,59.7943,61.1631,44.4796,44.46,58.89,-0.613100704,34.11,0
7/31/2017,Weekday,16,876.6,1166.22,1022.4,1096.8,344.96,455.22,269.64,202.23,41.6178,42.7185,42.5127,43.122,19.5364,48.8038,61.0603,27.647199999999998,48.44,96.78,-0.630547903,64.36,4.07
7/31/2017,Weekday,17,1013.4,1220.94,1149.6,1169.4,292.21,315.99,250.74,183.24,26.879199999999997,33.2882,33.4136,29.6986,14.9113,37.4544,55.14919999999999,28.7757,49.35,61.26,-0.575145393,29.73,4.81
7/31/2017,Weekday,18,1009.08,1278.36,1145.4,1302,367.6999999999999,379.26,250.92,190.71,10.805200000000001,17.968,17.8624,16.232599999999998,12.2636,21.767699999999998,43.2549,19.4828,44.68,45.7,0.1799816345270893,16.47,5.8
7/31/2017,Weekday,19,1036.62,1355.94,1228.2,1263,395.64,469.8000000000001,253.08,178.56,4.48212,4.58094,5.8214500000000005,8.39475,4.88241,5.6340699999999995,16.0964,9.63111,38.76,52.97,0.1013161922252834,34.33,4.86
7/31/2017,Weekday,20,1027.26,1385.64,1080.6,1003.2,297.79,348.48,244.62,183.78,0.17031000000000002,0.013424,0.424242,0.850122,0.450319,0.582368,0.058221199999999994,0.5734549999999999,37.57,45.46,0.1867156412610957,26.72,6.12
7/31/2017,Weekday,21,985.6800000000001,1395.36,1080.6,945.5999999999999,317.66,399.24,239.76,177.03,0,0,0,0,0.0169293,0,0,0,33.69,32.9,0.2206917661463117,20.51,4.1
7/31/2017,Weekday,22,922.3199999999999,1311.12,1278.6,841.8000000000001,371.41,397.53,230.04,181.08,0,0,0,0,0.0169293,0,0,0,26.01,26.86,0.1628405264768902,13.59,4.63
7/31/2017,Weekday,23,811.98,1191.78,974.4,848.4,381.03,293.04,225.18,170.64,0,0,0,0,0.0135434,0,0,0,23.58,23.930001,0.2258953168044076,12.58,5.54
8/1/2017,Weekday,0,701.46,1038.06,396,480.6,352.91,211.95,226.62,185.04,0,0,0,0,0,0,0,0,22.61,21.25,-0.493112948,2.84,7.03
8/1/2017,Weekday,1,603,899.82,388.2,406.2,399.02,200.88,225,181.98,0,0,0,0,0,0,0,0,20.39,19.64,-0.586470768,6.73,0.07
8/1/2017,Weekday,2,536.5799999999999,800.8199999999999,329.4,321.6,330.26,471.0600000000001,224.64,182.52,0,0,0,0,0,0,0,0,19.22,18.6,-0.509947964,6.67,0.95
8/1/2017,Weekday,3,574.38,751.5,391.8000000000001,383.4,410.79,395.1,223.56,184.05,0,0,0,0,0,0,0,0,18.46,18.22,-0.635445363,2.44,0.91
8/1/2017,Weekday,4,563.04,731.5200000000001,415.8,338.4,406.6899999999999,380.43,223.74,181.44,0,0,0,0,0,0,0,0,18.42,18.340001,-0.631160086,2.45,0.48
8/1/2017,Weekday,5,536.94,750.42,1063.8,644.4000000000001,351.08,395.37,223.2,211.05,0.00032,0.000291394,0.00032887,0.000348568,0.0003376,0.000330757,0.000310948,0.000310427,19.73,18.99,0.3030303030303032,1.66,5.41
8/1/2017,Weekday,6,652.86,846.1800000000001,1215.6,1112.4,354.32,343.53,218.52,181.71,0.55323,0.591447787,0.5358432346018801,0.5936829463113683,0.5732666867912667,0.5491023520853064,0.5052867907594335,0.5874854605212749,21.57,20.56,0.2182430364248544,2.85,4.51
8/1/2017,Weekday,7,776.7,972.36,1352.4,1501.8,413.5699999999999,370.44,228.96,188.64,1.9630319999999997,1.963589462551555,2.0496167578437023,1.9939193693110084,1.983541285754902,1.9421516424314376,1.8075458045025141,2.112615006851305,23.15,22.420001,0.2513008876645242,5.53,4.73
8/1/2017,Weekday,8,771.84,1027.44,1540.8,1609.8,473.97,335.7,263.52,189.45,3.93077,3.696008761,4.088442227542735,3.631985369129354,3.7282283046466125,3.846373793722941,3.7430763763504444,3.578909678359488,25.47,27.31,0.2029384756657482,20.29,3.3
8/1/2017,Weekday,9,723.42,1032.12,1221.6,1122,461.29,324.63,271.26,192.69,6.252833999999998,6.481576360763498,5.669758237998782,6.109389180204998,6.7127880614379905,6.430042771,5.800962513036149,6.485974623932132,27.46,26.39,0.2050811141720232,9.55,5.14
8/1/2017,Weekday,10,769.5,1004.58,1177.2,1080.6,503.78,375.66,280.44,204.66,7.319748,7.963769685678704,7.066605050837758,6.608370655110219,7.045552454193469,7.905561058052081,7.405126146791913,7.144600835308585,32.53,28.93,0.2304866850321394,13.25,4.67
8/1/2017,Weekday,11,716.58,1027.98,1217.4,1204.8,485.83,360.36,278.82,184.41,7.50715,6.785464327868941,7.999302173920955,7.007925126088938,7.230769659962992,7.9385841144685525,7.372674394585616,8.215603184317091,36.09,29.569999,0.1910009182736454,8.36,4.61
8/1/2017,Weekday,12,694.44,1063.26,1245,1150.8,335.99,213.93,296.1,209.88,9.590518000000001,9.458355013987525,10.471206157663214,8.659145885840921,8.687165560983244,9.672560557313776,10.343819057478619,10.32544780099623,38.65,33.84,0.099785736,3.11,7.95
8/1/2017,Weekday,13,695.16,1076.22,1266,1021.8,478.48,321.3,295.74,195.93,7.750316,8.018621808094329,7.253502780218435,7.675462554725604,7.360136216606996,7.593834698901513,7.013401941015161,8.447636232538262,43.74,43.54,0.2574227119681667,13.92,4.49
8/1/2017,Weekday,14,676.62,1035.18,1554.6,1041,491.11,387,298.44,195.75,8.633734,9.016695602059652,8.742447527104693,8.157452055266402,8.998309726420844,8.888986779038627,8.097608035658364,8.410942065,46.7,42.55,-0.625956535,1.77,0
8/1/2017,Weekday,15,714.9599999999999,1049.94,1488,1096.2,480.67,358.29,290.52,313.2900000000001,6.9622899999999985,6.707571690971508,7.109592115313847,7.253136161757171,7.301031118959131,7.2228765713844725,6.631219137794659,7.303427506706235,49.75,47.32,-0.625956535,3.8,0
8/1/2017,Weekday,16,718.9200000000001,1086.48,1390.8,979.8,466.24,362.34,287.64,119.79,5.368529999999999,5.4895420004664945,5.7417014680652425,5.404684663475135,5.1876139968127255,5.430800447897288,4.957300705222696,5.457164787567652,54.05,37.77,-0.625956535,0.71,0
8/1/2017,Weekday,17,810.72,1125.18,1103.4,1147.2,483.76,361.71,264.96,128.52,3.1727659999999998,3.4750153118469065,3.232093194232102,3.4491852423141602,3.155359948312138,3.4629511615334314,2.969141041930788,2.882571597218896,51.42,33.489999,-0.625956535,6.97,0
8/1/2017,Weekday,18,965.8800000000001,1206,1609.2,1399.2,393.59,394.92,264.42,122.67,0.948194,0.9737413916430236,0.9658429108219438,0.9615626643724987,1.018035091645601,0.9477021325304065,0.9533058964751019,0.9217621525606259,45.08,31.33,0.2136516681971226,4.94,5.46
8/1/2017,Weekday,19,1001.34,1252.26,1443.6,1378.8,375.26,383.85,265.32,135.9,0.05365,0.048497528,0.056153063,0.056409467,0.054144182641532444,0.056114274,0.054895944,0.049839675,39.01,29.28,0.226507499,7.79,4.33
8/1/2017,Weekday,20,1013.58,1327.14,1248,921,363.21,381.06,264.6,130.77,0,0,0,0,0,0,0,0,38.91,29.65,0.2246709519436791,5.16,0.8
8/1/2017,Weekday,21,1007.46,1320.12,1114.2,1036.2,366.08,402.21,263.34,128.61,0,0,0,0,0,0,0,0,36.18,29.780001,0.1989592898683807,14.08,1.87
8/1/2017,Weekday,22,963.18,1234.26,1360.8,938.4,371.89,417.78,265.86,128.61,0,0,0,0,0,0,0,0,28.08,26.560001,0.2274257728803182,8.38,4.23
8/1/2017,Weekday,23,850.5,1140.48,1146.6,871.8,345.2,396.63,259.56,129.78,0,0,0,0,0,0,0,0,24.83,23.56,0.2069176614631161,6.81,4.5
8/2/2017,Weekday,0,731.1600000000001,985.32,408,487.8,339.95,218.7,246.06,135.99,0,0,0,0,0,0,0,0,22.78,21.879999,-0.600244873,3.82,6.73
8/2/2017,Weekday,1,612.9,844.56,422.4,401.4,338.75,230.85,245.7,125.37,0,0,0,0,0,0,0,0,21.15,21.35,-0.603917968,6.94,1.29
8/2/2017,Weekday,2,559.0799999999999,771.84,333.6,335.4,344.67,433.17,246.06,140.04,0,0,0,0,0,0,0,0,19.64,19.15,-0.608203245,3.17,0.1
8/2/2017,Weekday,3,607.8600000000001,720.72,381,405.6,359.89,387.6300000000001,246.42,131.49,0,0,0,0,0,0,0,0,18.54,17.87,-0.609427609,3.97,3.19
8/2/2017,Weekday,4,519.12,706.32,439.8,364.8,355,372.78,245.34,137.16,0,0,0,0,0,0,0,0,18.58,18.530001,-0.569635751,4.6,1.72
8/2/2017,Weekday,5,540.36,692.1,977.4,616.8,352.73,422.82,246.24,128.97,0.00064,0.000629095,0.00063707,0.000685585,0.000622305,0.000601277,0.000650366,0.000630138,20.06,21.029999,0.22926232,4.81,5.03
8/2/2017,Weekday,6,655.9200000000001,765.1800000000001,1288.2,985.8,321.92,397.26,244.26,137.52,0.41600000000000004,0.4525707238536609,0.37639015559892613,0.4553051926501954,0.4220137290096787,0.383188922,0.4558602455498889,0.42753724390899805,21.76,22.68,0.226507499,3.7,4.53
8/2/2017,Weekday,7,782.6400000000001,893.8800000000001,1545,1529.4,437,328.41,259.2,137.79,2.307974,2.214365988938048,2.3602168972472954,2.1308234225520186,2.103240866328578,2.1669818052760275,2.460252204058651,2.235392103299708,23.59,22.31,0.2314049586776861,1.1,4.38
8/2/2017,Weekday,8,786.6,941.4000000000001,1641.6,1478.4,483.77,263.25,347.94,163.89,5.023604,5.079556473127637,5.377046070780647,4.564206639965641,4.644650812,5.1003537516100526,5.178928203994432,5.221785094831262,25.41,25,0.228650138,14.62,4.26
8/2/2017,Weekday,9,745.02,911.16,1126.8,1134,432.61,303.48,352.0799999999999,174.96,6.749382,7.261336059112159,6.129524579738846,6.318587150272835,6.350469382339511,6.374763478854591,7.340665832653125,6.574281083865817,27.84,33.78,0.1787572696663609,46.44,6.58
8/2/2017,Weekday,10,787.1400000000001,898.5600000000001,1319.4,1053,537.19,345.42,362.34,199.53,8.600320000000002,9.234083008,8.669900551,9.436617500162873,7.848361054,8.363234856752905,8.897814864632505,9.165536417751566,31.97,37.610001,0.1848790939700029,20.15,5.68
8/2/2017,Weekday,11,761.4,877.5,1168.8,1212,501.99,246.69,373.14,173.88,8.033062,7.489817388202124,7.710452385111582,7.921070939671509,7.881312336234903,8.517815979073166,8.52902095,8.343306843386076,36.61,29.91,0.1928374655647382,14.63,4.48
8/2/2017,Weekday,12,746.28,906.3,1117.2,1142.4,412.71,178.56,370.98,224.19,8.359444000000002,7.944653357983727,8.124826546747663,8.135219300396802,8.795573449,7.973370213730893,8.156759550361725,7.624437617222864,39.21,30.41,0.2075298438934801,3.25,0.65
8/2/2017,Weekday,13,701.8199999999999,914.9399999999999,1134.6,1081.2,517.43,229.23,355.4999999999999,259.29,8.638384,8.326140263850432,8.835658589,8.731223351234387,8.997176534371386,7.792454935274213,8.099579223308165,7.896375584130408,46.31,36.73,0.2194674012855833,8.28,0.73
8/2/2017,Weekday,14,710.1,919.44,1599,1152,577.36,342.54,356.04,317.97,8.669382,8.221584681533503,9.103947601,8.249637209151434,8.366664708663091,9.319643307877248,8.070253979612406,8.225538428,48.66,31.609999,0.1864095500459135,1.15,4.97
8/2/2017,Weekday,15,715.6800000000001,905.58,1587,1172.4,556.56,262.71,361.26,315.63,7.649146,7.861080101759901,8.178582406,6.942499333261429,7.863166409620024,7.926984309568185,8.006992049096285,7.9238688115450575,49.15,32.03,0.2252831343740436,0.94,4.78
8/2/2017,Weekday,16,746.1,958.6800000000001,1503,1096.2,549.58,378.72,353.88,310.32,5.694796,5.408283474573023,5.409638496317193,5.694073606,5.722825597,5.602062688074549,6.037588196182041,5.578757197760041,53.07,33.149999,0.2396694214876032,1.86,4.16
8/2/2017,Weekday,17,782.64,972.36,1260,1143.6,565.3499999999999,151.47,329.04,300.06,3.2579459999999996,3.0638367545677463,3.534035692631778,3.2033044478102894,3.556376516359176,3.279885862194213,3.317233886559381,3.072683431802687,46.33,32.03,0.2014080195898376,1.38,0.78
8/2/2017,Weekday,18,937.62,1035.18,1465.2,1214.4,382.03,62.64,331.02,268.38,1.0026439999999999,0.9763406412091072,1.0978706569627357,1.0296754960799004,1.0784862559206483,1.0073416020922852,0.9326960758253546,0.9430889692616109,40.17,33.94,0.2320171411080501,11.06,0.72
8/2/2017,Weekday,19,984.78,1075.32,1062,1246.8,348.59,71.46,333.9,308.07,0.064092,0.067048393,0.066373357,0.066741086,0.067483171,0.062132995,0.064718678,0.059333922,36.89,31.690001,0.2356902356902357,1.95,0.57
8/2/2017,Weekday,20,1060.02,1129.5,966,1015.8,330.62,54.63,333.54,271.26,0,0,0,0,0,0,0,0,37.33,28.679999,0.2702785430058157,0.62,0.58
8/2/2017,Weekday,21,1070.82,1103.94,1037.4,1003.8,394.38,40.95,335.52,295.92,0,0,0,0,0,0,0,0,32.72,26.22,0.161922253,7.52,5.57
8/2/2017,Weekday,22,1008.9,1060.38,1164.6,956.9999999999999,385.42,40.77,337.14,282.87,0,0,0,0,0,0,0,0,26.74,23.53,0.2084481175390267,6.58,3.79
8/2/2017,Weekday,23,903.24,1016.1,927.6000000000001,899.4000000000001,381.82,27.45,330.48,292.95,0,0,0,0,0,0,0,0,23.96,22.1,0.2130394857667586,2.45,5.51
8/3/2017,Weekday,0,763.5600000000001,901.26,477.6,460.8,380.08,25.65,323.82,283.05,0,0,0,0,0,0,0,0,22.36,20.280001,-0.612794613,4.86,0
8/3/2017,Weekday,1,630.9,808.74,482.4,372,383.76,27.18,258.84,292.05,0,0,0,0,0,0,0,0,20.49,17.73,-0.60697888,5.5,1.59
8/3/2017,Weekday,2,567.36,735.4799999999999,390,316.2,379.95,26.73,259.74,292.41,0,0,0,0,0,0,0,0,19.08,15.21,-0.592898684,6.48,0
8/3/2017,Weekday,3,607.8599999999999,702.18,483,385.2,388.8,27.09,259.38,301.05,0,0,0,0,0,0,0,0,18.3,15.58,-0.573308846,6.62,1.57
8/3/2017,Weekday,4,584.1,680.04,381.6,304.8,358.63,27.54,259.2,370.98,0,0,0,0,0,0,0,0,18.49,17.04,-0.52402816,5.59,0.11
8/3/2017,Weekday,5,572.5799999999999,667.62,1035,619.2,388.92,28.44,258.48,424.8,0.00064,0.000606532,0.000607613,0.000624611,0.000642944,0.000680682,0.000664395,0.00063107,19.64,18.76,0.2464034282216101,2.07,5.06
8/3/2017,Weekday,6,678.6,696.6,1364.4,1169.4,364.03,31.68,257.22,414.45,0.3399840000000001,0.36059798804639137,0.3422343676312729,0.3318061762362324,0.3337475008105609,0.3394369314814457,0.3352179933224083,0.31868225075295764,21.64,21.07,0.2145699418426692,1.27,4.38
8/3/2017,Weekday,7,805.68,779.76,1392,1593,464.19,65.61,269.64,369,2.4051120000000004,2.2417735653979065,2.4668687704802483,2.2836712456438315,2.4619385091461328,2.5588450300166654,2.2177329483469244,2.4097290304852104,22.82,22.39,0.2803795531068261,8.91,4.33
8/3/2017,Weekday,8,789.1199999999999,866.16,1629.6,1400.4,525.9300000000001,282.6,345.6,777.87,5.0272,4.774610408574917,4.559549980252854,4.6247352134809985,4.982177740140674,4.891530616081722,5.369660106645265,5.394085494043809,24.28,23.73,0.187021732,7.62,4.41
8/3/2017,Weekday,9,753.48,921.78,1299,1115.4,518.29,305.82,347.4,779.9399999999999,7.41328,7.484985296084732,7.135641691618867,7.032518813429742,7.314906848153422,7.077888225086932,7.988570099409694,7.639759367984259,26.87,25.4,0.2662993572084482,7.05,4.6
8/3/2017,Weekday,10,788.94,908.8199999999999,1168.2,1084.8,571.93,357.84,355.6799999999999,1016.19,9.064815999999999,8.325191036269137,8.952244214461524,9.611700680209406,9.381866627502296,8.873760986437734,8.477791987234745,8.446022548320467,30.4,35.689999,0.2436486072849711,25.71,6.91
8/3/2017,Weekday,11,750.06,919.6199999999999,1139.4,1208.4,492.48,412.11,363.42,938.4300000000001,8.972582000000003,8.400105841219672,8.609380793125624,8.433529308431886,9.197250508,9.488396169,8.487125913,9.264837319031614,34.51,60.31,0.2494643403734313,62.65,0.79
8/3/2017,Weekday,12,739.4399999999999,941.5799999999999,1840.2,1160.4,395.36,279.45,370.26,991.53,9.369061999999998,9.591098121865166,9.520105708113848,9.981523965379584,10.043877310609187,10.24907415465942,9.088002486322086,8.586492899,36.61,54.05,0.2157943067033976,24.64,3.05
8/3/2017,Weekday,13,736.0200000000001,934.02,1390.8,1121.4,536.95,346.86,351.36,958.5,9.389911999999999,9.829461291476912,8.973270145642205,10.224909644405248,9.806288459,9.900992769636195,9.606898,8.732203107671367,42.6,37.13,0.1153963881236613,5.54,6.57
8/3/2017,Weekday,14,733.3199999999999,938.3399999999999,1690.2,1199.4,565.02,375.8399999999999,353.52,947.6999999999999,8.521702000000001,8.222984071892563,9.048710972270552,8.945796224230202,7.713787410462402,9.117572576449334,7.811120639516803,8.330744603921573,45.54,53.010001,-0.573614937,21.69,4.43
8/3/2017,Weekday,15,746.82,919.44,1721.4,1294.8,579.45,355.68,354.78,875.07,6.832362000000001,6.501352742817434,6.878710827902159,6.403079992,6.418836609573648,7.369776536466125,6.180632427117732,6.248980153,46.2,38.86,-0.621671258,4.46,7.1
8/3/2017,Weekday,16,770.94,946.98,1597.2,1128,560.8100000000001,455.22,349.2,865.62,5.382324,5.744372261266868,5.457435235906667,5.560071564095024,5.075584877823234,4.9792379433778615,5.909081110892888,5.033114848616394,48.96,56.24,-0.630853994,16.54,7.58
8/3/2017,Weekday,17,816.3000000000001,968.0400000000001,912,1098.6,569.16,352.44,338.76,766.7099999999999,3.178845999999999,3.108987421,3.108601345234584,3.0738732637461763,3.0957122660328933,2.902745913132463,3.2485565395043055,2.920099267963809,42.71,32.54,-0.643097643,0,5.35
8/3/2017,Weekday,18,946.62,1004.94,1193.4,1241.4,388.48,380.43,330.84,889.2,0.957996,0.9347483484923066,1.0219049783165408,0.9715656918234409,0.9795943501481961,1.0219221691566078,0.9964597122546452,0.9645919595024276,36.1,34.44,0.2234465870829507,2.76,7.54
8/3/2017,Weekday,19,961.9200000000001,1039.14,1140.6,1296,433.59,379.89,332.28,808.1999999999999,0.043688,0.039825565,0.046615971,0.042188455,0.042803503829673614,0.044410339,0.044521516,0.043627618,33.78,28.84,0.2473217018671563,12.74,0.73
8/3/2017,Weekday,20,993.9599999999999,1082.7,1056,1023,412.3099999999999,326.34,332.46,813.3299999999999,0,0,0,0,0,0,0,0,33,28.01,0.2108968472604835,1.45,0.96
8/3/2017,Weekday,21,998.6400000000001,1106.28,1081.8,975.5999999999999,392.73,362.7,333.18,794.61,0,0,0,0,0,0,0,0,29.54,25.11,0.2148760330578514,3.68,7.04
8/3/2017,Weekday,22,931.32,1063.8,1155.6,880.8,353.24,425.16,333,813.78,0,0,0,0,0,0,0,0,25.42,23.07,0.2696663605754517,6.63,0.63
8/3/2017,Weekday,23,817.02,1000.8,864,880.2,429.85,410.4,332.64,777.4200000000001,0,0,0,0,0,0,0,0,23.01,20.7,0.2213039485766757,7.06,4.49
8/4/2017,Weekday,0,700.74,896.9399999999999,459,490.2,426.2,207.27,302.94,780.12,0,0,0,0,0,0,0,0,21.46,20.86,-0.61218243,4.39,0.15
8/4/2017,Weekday,1,599.22,786.6,501.6,381.6,428.01,195.84,257.76,818.8199999999999,0,0,0,0,0,0,0,0,20.11,18.95,-0.601775329,6.95,0
8/4/2017,Weekday,2,542.34,721.0799999999999,445.2,324.6,408.99,347.85,256.5,838.26,0,0,0,0,0,0,0,0,18.07,15.44,-0.59198041,20.73,0
8/4/2017,Weekday,3,559.4399999999999,672.6600000000001,481.2,392.4,388.51,382.41,256.14,900.54,0,0,0,0,0,0,0,0,16.61,13.339999,-0.541169268,37.61,2.78
8/4/2017,Weekday,4,552.24,655.38,404.4,340.2,413.97,392.67,255.96,810.8100000000001,0,0,0,0,0,0,0,0,17.12,18.04,-0.613712886,5.23,3.58
