Date,Demand,Hour,Weekday,Price
2018-07-27,179.52,5,Weekday,19.73
2018-07-27,191.04,6,Weekday,20.52
2018-07-27,262.08,7,Weekday,21.08
2018-07-27,519.36,8,Weekday,23.14
2018-07-27,834.24,9,Weekday,24.58
2018-07-27,1211.52,10,Weekday,28.63
2018-07-27,1199.04,11,Weekday,35.13
2018-07-27,1138.56,12,Weekday,29.87
2018-07-27,1189.44,13,Weekday,31.53
2018-07-27,1214.4,14,Weekday,31.85
2018-07-27,1171.2,15,Weekday,31.37
2018-07-27,1213.44,16,Weekday,32.77
2018-07-27,1210.56,17,Weekday,29.61
2018-07-27,908.16,18,Weekday,25.12
2018-07-27,611.52,19,Weekday,25.42
2018-07-27,461.76,20,Weekday,24.79
2018-07-27,390.72,21,Weekday,22.5
2018-07-27,328.32,22,Weekday,22.25
2018-07-27,291.84,23,Weekday,20.86
2018-07-28,237.12,0,Weekend,20.14
2018-07-28,218.88,1,Weekend,19.76
2018-07-28,213.12,2,Weekend,19.43
2018-07-28,209.28,3,Weekend,18.51
2018-07-28,202.56,4,Weekend,18.28
2018-07-28,199.68,5,Weekend,18.7
2018-07-28,204.48,6,Weekend,19.07
2018-07-28,208.32,7,Weekend,19.72
2018-07-28,274.56,8,Weekend,21.08
2018-07-28,291.84,9,Weekend,22.1
2018-07-28,367.68,10,Weekend,26.96
2018-07-28,454.08,11,Weekend,28.51
2018-07-28,457.92,12,Weekend,29.68
2018-07-28,455.04,13,Weekend,28.27
2018-07-28,414.72,14,Weekend,37.51
2018-07-28,416.64,15,Weekend,40.42
2018-07-28,401.28,16,Weekend,35.81
2018-07-28,357.12,17,Weekend,36.24
2018-07-28,315.84,18,Weekend,44.07
2018-07-28,275.52,19,Weekend,27.25
2018-07-28,274.56,20,Weekend,27.99
2018-07-28,269.76,21,Weekend,24.54
2018-07-28,253.44,22,Weekend,22.47
2018-07-28,252.48,23,Weekend,20.81
2018-07-29,216.96,0,Weekend,20.53
2018-07-29,212.16,1,Weekend,20.16
2018-07-29,213.12,2,Weekend,18.79
2018-07-29,207.36,3,Weekend,18.13
2018-07-29,200.64,4,Weekend,17.9
2018-07-29,203.52,5,Weekend,17.82
2018-07-29,196.8,6,Weekend,17.47
2018-07-29,198.72,7,Weekend,17.62
2018-07-29,216,8,Weekend,18.95
2018-07-29,225.6,9,Weekend,19.24
2018-07-29,207.36,10,Weekend,20.72
2018-07-29,227.52,11,Weekend,22.56
2018-07-29,250.56,12,Weekend,23.65
2018-07-29,261.12,13,Weekend,26.89
2018-07-29,315.84,14,Weekend,25.89
2018-07-29,293.76,15,Weekend,28.42
2018-07-29,293.76,16,Weekend,37.42
2018-07-29,288.96,17,Weekend,34.44
2018-07-29,275.52,18,Weekend,34.62
2018-07-29,271.68,19,Weekend,25.07
2018-07-29,267.84,20,Weekend,26.93
2018-07-29,252.48,21,Weekend,27.14
2018-07-29,223.68,22,Weekend,23.78
2018-07-29,210.24,23,Weekend,21.94
2018-07-30,200.64,0,Weekday,20.25
2018-07-30,188.16,1,Weekday,19.94
2018-07-30,187.2,2,Weekday,18.56
2018-07-30,180.48,3,Weekday,18.45
2018-07-30,176.64,4,Weekday,18.89
2018-07-30,175.68,5,Weekday,19.28
2018-07-30,191.04,6,Weekday,20.79
2018-07-30,246.72,7,Weekday,21.39
2018-07-30,489.6,8,Weekday,22.84
2018-07-30,841.92,9,Weekday,25.49
2018-07-30,1168.32,10,Weekday,26.94
2018-07-30,1243.2,11,Weekday,27.1
2018-07-30,1225.92,12,Weekday,26.03
2018-07-30,1174.08,13,Weekday,32.86
2018-07-30,1242.24,14,Weekday,37.94
2018-07-30,1224.96,15,Weekday,28.82
2018-07-30,1248.96,16,Weekday,32.82
2018-07-30,1236.48,17,Weekday,28.37
2018-07-30,1016.64,18,Weekday,28.27
2018-07-30,673.92,19,Weekday,25.23
2018-07-30,497.28,20,Weekday,28.17
2018-07-30,416.64,21,Weekday,24.56
2018-07-30,357.12,22,Weekday,22.03
2018-07-30,307.2,23,Weekday,20.44
2018-07-31,222.72,0,Weekday,19.91
2018-07-31,189.12,1,Weekday,19.51
2018-07-31,181.44,2,Weekday,18.58
2018-07-31,184.32,3,Weekday,18.4
2018-07-31,175.68,4,Weekday,18.54
2018-07-31,171.84,5,Weekday,20.03
2018-07-31,180.48,6,Weekday,20.89
2018-07-31,239.04,7,Weekday,22.38
2018-07-31,482.88,8,Weekday,21.32
2018-07-31,799.68,9,Weekday,24.06
2018-07-31,1176.96,10,Weekday,27.8
2018-07-31,1187.52,11,Weekday,28.3
2018-07-31,1102.08,12,Weekday,27.58
2018-07-31,1109.76,13,Weekday,28.32
2018-07-31,1204.8,14,Weekday,33.8
2018-07-31,1202.88,15,Weekday,41.27
2018-07-31,1240.32,16,Weekday,40.61
2018-07-31,1198.08,17,Weekday,76.16
2018-07-31,1008.96,18,Weekday,30.96
2018-07-31,651.84,19,Weekday,36.08
2018-07-31,481.92,20,Weekday,48.51
2018-07-31,351.36,21,Weekday,27.31
2018-07-31,312.96,22,Weekday,25.19
2018-07-31,275.52,23,Weekday,23.95
2018-08-01,242.88,0,Weekday,20.61
2018-08-01,229.44,1,Weekday,20.45
2018-08-01,211.2,2,Weekday,19.78
2018-08-01,198.72,3,Weekday,19.4
2018-08-01,190.08,4,Weekday,19.52
2018-08-01,186.24,5,Weekday,20.71
2018-08-01,182.4,6,Weekday,24.97
2018-08-01,236.16,7,Weekday,22.69
2018-08-01,497.28,8,Weekday,25.28
2018-08-01,873.6,9,Weekday,34.12
2018-08-01,1152.96,10,Weekday,36.95
2018-08-01,1200,11,Weekday,29.14
2018-08-01,1124.16,12,Weekday,29.77
2018-08-01,1140.48,13,Weekday,33.44
2018-08-01,1171.2,14,Weekday,32.75
2018-08-01,1225.92,15,Weekday,55.63
2018-08-01,1216.32,16,Weekday,59.23
2018-08-01,1158.72,17,Weekday,86.72
2018-08-01,997.44,18,Weekday,50.52
2018-08-01,687.36,19,Weekday,74.53
2018-08-01,473.28,20,Weekday,42.16
2018-08-01,349.44,21,Weekday,32.86
2018-08-01,286.08,22,Weekday,27.8
2018-08-01,229.44,23,Weekday,25.59
2018-08-02,198.72,0,Weekday,20.69
2018-08-02,193.92,1,Weekday,21.41
2018-08-02,169.92,2,Weekday,20.08
2018-08-02,168.96,3,Weekday,19.29
2018-08-02,163.2,4,Weekday,19.31
2018-08-02,162.24,5,Weekday,21.59
2018-08-02,165.12,6,Weekday,27.2
2018-08-02,232.32,7,Weekday,23.52
2018-08-02,451.2,8,Weekday,23.67
2018-08-02,843.84,9,Weekday,27.57
2018-08-02,1164.48,10,Weekday,42.05
2018-08-02,1155.84,11,Weekday,69.17
2018-08-02,1169.28,12,Weekday,31.08
2018-08-02,1121.28,13,Weekday,45.83
2018-08-02,1157.76,14,Weekday,41.92
2018-08-02,1153.92,15,Weekday,42
2018-08-02,1138.56,16,Weekday,45.01
2018-08-02,1107.84,17,Weekday,57.14
2018-08-02,944.64,18,Weekday,51.75
2018-08-02,640.32,19,Weekday,50.62
2018-08-02,460.8,20,Weekday,34.92
2018-08-02,348.48,21,Weekday,36.25
2018-08-02,310.08,22,Weekday,27.76
2018-08-02,273.6,23,Weekday,22.4
2018-08-03,235.2,0,Weekday,24.87
2018-08-03,210.24,1,Weekday,21.24
2018-08-03,201.6,2,Weekday,20.8
2018-08-03,194.88,3,Weekday,19.95
2018-08-03,178.56,4,Weekday,20.22
2018-08-03,182.4,5,Weekday,21.46
2018-08-03,190.08,6,Weekday,23.87
2018-08-03,265.92,7,Weekday,24.37
2018-08-03,510.72,8,Weekday,26.6
2018-08-03,871.68,9,Weekday,30.16
2018-08-03,1172.16,10,Weekday,47.92
2018-08-03,1145.28,11,Weekday,32.1
2018-08-03,1144.32,12,Weekday,51.61
2018-08-03,1109.76,13,Weekday,33.43
2018-08-03,1167.36,14,Weekday,40.41
2018-08-03,1123.2,15,Weekday,57.33
2018-08-03,1087.68,16,Weekday,56.58
2018-08-03,1047.36,17,Weekday,68.54
2018-08-03,864.96,18,Weekday,71.83
2018-08-03,555.84,19,Weekday,36
2018-08-03,431.04,20,Weekday,39.35
2018-08-03,329.28,21,Weekday,28.8
2018-08-03,279.36,22,Weekday,26.47
2018-08-03,247.68,23,Weekday,25.11
2018-08-04,186.24,0,Weekend,21.37
2018-08-04,182.4,1,Weekend,20.3
2018-08-04,176.64,2,Weekend,19.3
2018-08-04,166.08,3,Weekend,18.11
2018-08-04,173.76,4,Weekend,18.08
2018-08-04,167.04,5,Weekend,18.13
2018-08-04,168,6,Weekend,17.52
2018-08-04,192,7,Weekend,19.88
2018-08-04,235.2,8,Weekend,20.67
2018-08-04,276.48,9,Weekend,24.89
2018-08-04,325.44,10,Weekend,31.45
2018-08-04,374.4,11,Weekend,33.87
2018-08-04,371.52,12,Weekend,32.1
2018-08-04,385.92,13,Weekend,29.17
2018-08-04,418.56,14,Weekend,43.74
2018-08-04,425.28,15,Weekend,43.66
2018-08-04,407.04,16,Weekend,46.58
2018-08-04,367.68,17,Weekend,77.29
2018-08-04,308.16,18,Weekend,42.71
2018-08-04,260.16,19,Weekend,35.64
2018-08-04,235.2,20,Weekend,33.32
2018-08-04,204.48,21,Weekend,31.27
2018-08-04,202.56,22,Weekend,24.3
2018-08-04,191.04,23,Weekend,23.42
2018-08-05,180.48,0,Weekend,21.9
2018-08-05,176.64,1,Weekend,20.53
2018-08-05,170.88,2,Weekend,19.6
2018-08-05,169.92,3,Weekend,18.68
2018-08-05,168,4,Weekend,17.01
2018-08-05,168,5,Weekend,16.17
2018-08-05,168.96,6,Weekend,16.18
2018-08-05,164.16,7,Weekend,18.09
2018-08-05,190.08,8,Weekend,19.09
2018-08-05,186.24,9,Weekend,25.2
2018-08-05,196.8,10,Weekend,28.73
2018-08-05,215.04,11,Weekend,30.75
2018-08-05,226.56,12,Weekend,39.75
2018-08-05,230.4,13,Weekend,32.85
2018-08-05,273.6,14,Weekend,33.92
2018-08-05,275.52,15,Weekend,36.28
2018-08-05,312,16,Weekend,59.55
2018-08-05,321.6,17,Weekend,38.36
2018-08-05,273.6,18,Weekend,36.43
2018-08-05,267.84,19,Weekend,36.41
2018-08-05,257.28,20,Weekend,34.01
2018-08-05,236.16,21,Weekend,37.24
2018-08-05,233.28,22,Weekend,29.35
2018-08-05,203.52,23,Weekend,25.56
2018-08-06,187.2,0,Weekday,22.35
2018-08-06,182.4,1,Weekday,21.18
2018-08-06,169.92,2,Weekday,19.52
2018-08-06,168.96,3,Weekday,19.36
2018-08-06,168.96,4,Weekday,19.2
2018-08-06,168.96,5,Weekday,19.61
2018-08-06,184.32,6,Weekday,20.12
2018-08-06,330.24,7,Weekday,23.5
2018-08-06,586.56,8,Weekday,27.68
2018-08-06,967.68,9,Weekday,30.33
2018-08-06,1341.12,10,Weekday,33.46
2018-08-06,1442.88,11,Weekday,33.55
2018-08-06,1440,12,Weekday,46.24
2018-08-06,1384.32,13,Weekday,45.2
2018-08-06,1515.84,14,Weekday,41.32
2018-08-06,1367.04,15,Weekday,42.22
2018-08-06,1443.84,16,Weekday,48.22
2018-08-06,1427.52,17,Weekday,58.04
2018-08-06,1229.76,18,Weekday,45.76
2018-08-06,815.04,19,Weekday,34.24
2018-08-06,582.72,20,Weekday,34.06
2018-08-06,394.56,21,Weekday,32.88
2018-08-06,294.72,22,Weekday,29.14
2018-08-06,268.8,23,Weekday,27.61
2018-08-07,216.96,0,Weekday,23.42
2018-08-07,188.16,1,Weekday,21.43
2018-08-07,180.48,2,Weekday,20.9
2018-08-07,174.72,3,Weekday,19.87
2018-08-07,174.72,4,Weekday,19.96
2018-08-07,180.48,5,Weekday,21.87
2018-08-07,181.44,6,Weekday,25.67
2018-08-07,301.44,7,Weekday,26.71
2018-08-07,530.88,8,Weekday,23.75
2018-08-07,972.48,9,Weekday,37.75
2018-08-07,1302.72,10,Weekday,30.85
2018-08-07,1382.4,11,Weekday,34.35
2018-08-07,1331.52,12,Weekday,39.96
2018-08-07,1299.84,13,Weekday,40.76
2018-08-07,1364.16,14,Weekday,44.67
2018-08-07,1431.36,15,Weekday,41.55
2018-08-07,1414.08,16,Weekday,43.86
2018-08-07,1348.8,17,Weekday,35.46
2018-08-07,1153.92,18,Weekday,36.31
2018-08-07,784.32,19,Weekday,36.83
2018-08-07,573.12,20,Weekday,35.55
2018-08-07,434.88,21,Weekday,30.48
2018-08-07,349.44,22,Weekday,27.42
2018-08-07,285.12,23,Weekday,24.39
2018-08-08,240.96,0,Weekday,22.69
2018-08-08,232.32,1,Weekday,22.28
2018-08-08,212.16,2,Weekday,21.25
2018-08-08,212.16,3,Weekday,20.61
2018-08-08,202.56,4,Weekday,20.55
2018-08-08,206.4,5,Weekday,20.55
2018-08-08,211.2,6,Weekday,27.61
2018-08-08,263.04,7,Weekday,25.05
2018-08-08,540.48,8,Weekday,23.99
2018-08-08,916.8,9,Weekday,27.23
2018-08-08,1277.76,10,Weekday,30.93
2018-08-08,1309.44,11,Weekday,34.55
2018-08-08,1258.56,12,Weekday,34.48
2018-08-08,1238.4,13,Weekday,43.7
2018-08-08,1274.88,14,Weekday,38.11
2018-08-08,1265.28,15,Weekday,52.37
2018-08-08,1291.2,16,Weekday,64.64
2018-08-08,1225.92,17,Weekday,48.48
2018-08-08,1106.88,18,Weekday,45.62
2018-08-08,736.32,19,Weekday,49.19
2018-08-08,515.52,20,Weekday,49.56
2018-08-08,364.8,21,Weekday,34.52
2018-08-08,330.24,22,Weekday,30.7
2018-08-08,284.16,23,Weekday,27.04
2018-08-09,222.72,0,Weekday,25.21
2018-08-09,209.28,1,Weekday,24.21
2018-08-09,193.92,2,Weekday,22.25
2018-08-09,191.04,3,Weekday,21.42
2018-08-09,186.24,4,Weekday,21.64
2018-08-09,184.32,5,Weekday,23.1
2018-08-09,200.64,6,Weekday,25.38
2018-08-09,261.12,7,Weekday,24.15
2018-08-09,508.8,8,Weekday,24.16
2018-08-09,901.44,9,Weekday,34.01
2018-08-09,1237.44,10,Weekday,31.15
2018-08-09,1222.08,11,Weekday,35.77
2018-08-09,1170.24,12,Weekday,33.88
2018-08-09,1128.96,13,Weekday,40.1
2018-08-09,1242.24,14,Weekday,58.22
2018-08-09,1175.04,15,Weekday,56.9
2018-08-09,1200,16,Weekday,56.85
2018-08-09,1147.2,17,Weekday,46.73
2018-08-09,936,18,Weekday,41.86
2018-08-09,646.08,19,Weekday,34.56
2018-08-09,497.28,20,Weekday,34.01
2018-08-09,377.28,21,Weekday,31.5
2018-08-09,337.92,22,Weekday,25.8
2018-08-09,266.88,23,Weekday,24.33
2018-08-10,215.04,0,Weekday,21.88
2018-08-10,200.64,1,Weekday,21.44
2018-08-10,197.76,2,Weekday,20.39
2018-08-10,195.84,3,Weekday,20.01
2018-08-10,190.08,4,Weekday,20.22
2018-08-10,194.88,5,Weekday,21.04
2018-08-10,194.88,6,Weekday,22.22
2018-08-10,278.4,7,Weekday,23.69
2018-08-10,480,8,Weekday,26.48
2018-08-10,841.92,9,Weekday,32.08
2018-08-10,1204.8,10,Weekday,36.96
2018-08-10,1235.52,11,Weekday,36.86
2018-08-10,1151.04,12,Weekday,36.06
2018-08-10,1122.24,13,Weekday,35.93
2018-08-10,1233.6,14,Weekday,48.82
2018-08-10,1197.12,15,Weekday,38.65
2018-08-10,1183.68,16,Weekday,42.28
2018-08-10,1177.92,17,Weekday,60.12
2018-08-10,969.6,18,Weekday,35.49
2018-08-10,628.8,19,Weekday,35.3
2018-08-10,456,20,Weekday,33.61
2018-08-10,354.24,21,Weekday,32.18
2018-08-10,304.32,22,Weekday,27.48
2018-08-10,240,23,Weekday,27.07
2018-08-11,218.88,0,Weekend,24.83
2018-08-11,219.84,1,Weekend,22.79
2018-08-11,186.24,2,Weekend,22
2018-08-11,183.36,3,Weekend,20.63
2018-08-11,181.44,4,Weekend,20.91
2018-08-11,180.48,5,Weekend,21.21
2018-08-11,190.08,6,Weekend,22.12
2018-08-11,226.56,7,Weekend,23.97
2018-08-11,282.24,8,Weekend,24.98
2018-08-11,311.04,9,Weekend,27.84
2018-08-11,352.32,10,Weekend,28.99
2018-08-11,405.12,11,Weekend,32.68
2018-08-11,427.2,12,Weekend,67.47
2018-08-11,412.8,13,Weekend,33.23
2018-08-11,410.88,14,Weekend,49.43
2018-08-11,396.48,15,Weekend,51.18
2018-08-11,395.52,16,Weekend,33.77
2018-08-11,366.72,17,Weekend,31.84
2018-08-11,349.44,18,Weekend,53.23
2018-08-11,308.16,19,Weekend,31.26
2018-08-11,275.52,20,Weekend,31.6
2018-08-11,263.04,21,Weekend,32.78
2018-08-11,243.84,22,Weekend,25.34
2018-08-11,230.4,23,Weekend,23.02
2018-08-12,215.04,0,Weekend,20.42
2018-08-12,205.44,1,Weekend,20.73
2018-08-12,208.32,2,Weekend,20.01
2018-08-12,200.64,3,Weekend,19.15
2018-08-12,194.88,4,Weekend,19.01
2018-08-12,197.76,5,Weekend,18.72
2018-08-12,195.84,6,Weekend,19.23
2018-08-12,192.96,7,Weekend,19.5
2018-08-12,206.4,8,Weekend,20.06
2018-08-12,211.2,9,Weekend,21.39
2018-08-12,253.44,10,Weekend,25.86
2018-08-12,272.64,11,Weekend,52.64
2018-08-12,267.84,12,Weekend,34.43
2018-08-12,290.88,13,Weekend,58.48
2018-08-12,318.72,14,Weekend,36.93
2018-08-12,320.64,15,Weekend,39.33
2018-08-12,311.04,16,Weekend,42.95
2018-08-12,283.2,17,Weekend,40.33
2018-08-12,286.08,18,Weekend,48.12
2018-08-12,268.8,19,Weekend,33.52
2018-08-12,247.68,20,Weekend,34.97
2018-08-12,243.84,21,Weekend,29.36
2018-08-12,213.12,22,Weekend,25.89
2018-08-12,198.72,23,Weekend,25.35
2018-08-13,186.24,0,Weekday,21.64
2018-08-13,175.68,1,Weekday,21.23
2018-08-13,169.92,2,Weekday,20.65
2018-08-13,171.84,3,Weekday,20.14
2018-08-13,168,4,Weekday,20.57
2018-08-13,167.04,5,Weekday,22.34
2018-08-13,182.4,6,Weekday,27.38
2018-08-13,273.6,7,Weekday,24.41
2018-08-13,586.56,8,Weekday,22.7
2018-08-13,965.76,9,Weekday,27.82
2018-08-13,1407.36,10,Weekday,39.97
2018-08-13,1463.04,11,Weekday,33.72
2018-08-13,1449.6,12,Weekday,79.34
2018-08-13,1384.32,13,Weekday,36.13
2018-08-13,1409.28,14,Weekday,37.54
2018-08-13,1382.4,15,Weekday,45.49
2018-08-13,1383.36,16,Weekday,47.01
2018-08-13,1285.44,17,Weekday,45.83
2018-08-13,1129.92,18,Weekday,46.94
2018-08-13,810.24,19,Weekday,39.98
2018-08-13,550.08,20,Weekday,34.2
2018-08-13,376.32,21,Weekday,28.47
2018-08-13,318.72,22,Weekday,22.42
2018-08-13,240.96,23,Weekday,22.04
2018-08-14,228.48,0,Weekday,20.43
2018-08-14,203.52,1,Weekday,20.02
2018-08-14,196.8,2,Weekday,19.33
2018-08-14,195.84,3,Weekday,18.4
2018-08-14,187.2,4,Weekday,18.94
2018-08-14,181.44,5,Weekday,19.84
2018-08-14,179.52,6,Weekday,21.5
2018-08-14,254.4,7,Weekday,21.16
2018-08-14,583.68,8,Weekday,21.21
2018-08-14,929.28,9,Weekday,24.87
2018-08-14,1281.6,10,Weekday,28
2018-08-14,1304.64,11,Weekday,32.08
2018-08-14,1298.88,12,Weekday,35.86
2018-08-14,1246.08,13,Weekday,41.72
2018-08-14,1366.08,14,Weekday,70.84
2018-08-14,1317.12,15,Weekday,32.94
2018-08-14,1359.36,16,Weekday,36.96
2018-08-14,1272.96,17,Weekday,47.57
2018-08-14,1049.28,18,Weekday,46.55
2018-08-14,730.56,19,Weekday,28.8
2018-08-14,493.44,20,Weekday,32.89
2018-08-14,377.28,21,Weekday,32.47
2018-08-14,317.76,22,Weekday,22.27
2018-08-14,284.16,23,Weekday,21.9
2018-08-15,223.68,0,Weekday,20.32
2018-08-15,213.12,1,Weekday,19.73
2018-08-15,210.24,2,Weekday,18.95
2018-08-15,212.16,3,Weekday,18.17
2018-08-15,196.8,4,Weekday,18.35
2018-08-15,187.2,5,Weekday,19.8
2018-08-15,188.16,6,Weekday,20.45
2018-08-15,218.88,7,Weekday,20.64
2018-08-15,259.2,8,Weekday,21.49
2018-08-15,316.8,9,Weekday,26.21
2018-08-15,381.12,10,Weekday,30.19
2018-08-15,415.68,11,Weekday,59.83
2018-08-15,429.12,12,Weekday,40
2018-08-15,420.48,13,Weekday,43.81
2018-08-15,471.36,14,Weekday,40.44
2018-08-15,476.16,15,Weekday,45.6
2018-08-15,479.04,16,Weekday,60.02
2018-08-15,407.04,17,Weekday,42.84
2018-08-15,352.32,18,Weekday,40.55
2018-08-15,305.28,19,Weekday,35.58
2018-08-15,286.08,20,Weekday,43.66
2018-08-15,265.92,21,Weekday,32.39
2018-08-15,248.64,22,Weekday,26.22
2018-08-15,221.76,23,Weekday,25.03
2018-08-16,210.24,0,Weekday,23.69
2018-08-16,206.4,1,Weekday,22.31
2018-08-16,194.88,2,Weekday,20.58
2018-08-16,174.72,3,Weekday,19.96
2018-08-16,175.68,4,Weekday,20.12
2018-08-16,169.92,5,Weekday,21.46
2018-08-16,173.76,6,Weekday,25.23
2018-08-16,253.44,7,Weekday,25.48
2018-08-16,527.04,8,Weekday,23.39
2018-08-16,863.04,9,Weekday,30.56
2018-08-16,1273.92,10,Weekday,33.51
2018-08-16,1270.08,11,Weekday,33.98
2018-08-16,1176,12,Weekday,32
2018-08-16,1181.76,13,Weekday,36.33
2018-08-16,1260.48,14,Weekday,47.81
2018-08-16,1203.84,15,Weekday,37.25
2018-08-16,1212.48,16,Weekday,71.56
2018-08-16,1199.04,17,Weekday,46.67
2018-08-16,1026.24,18,Weekday,44.74
2018-08-16,671.04,19,Weekday,40.34
2018-08-16,516.48,20,Weekday,46.71
2018-08-16,355.2,21,Weekday,40.64
2018-08-16,305.28,22,Weekday,29.72
2018-08-16,252.48,23,Weekday,26.66
2018-08-18,191.04,0,Weekend,26.64
2018-08-18,178.56,1,Weekend,27.06
2018-08-18,176.64,2,Weekend,23.7
2018-08-18,172.8,3,Weekend,22.23
2018-08-18,177.6,4,Weekend,22.21
2018-08-18,173.76,5,Weekend,22.75
2018-08-18,168.96,6,Weekend,23.38
2018-08-18,178.56,7,Weekend,26.9
2018-08-18,199.68,8,Weekend,27.45
2018-08-18,229.44,9,Weekend,26.85
2018-08-18,288.96,10,Weekend,32.81
2018-08-18,297.6,11,Weekend,31.53
2018-08-18,342.72,12,Weekend,33.26
2018-08-18,339.84,13,Weekend,38.23
2018-08-18,324.48,14,Weekend,36.49
2018-08-18,324.48,15,Weekend,40.24
2018-08-18,331.2,16,Weekend,45.64
2018-08-18,295.68,17,Weekend,35.39
2018-08-18,256.32,18,Weekend,30.8
2018-08-18,242.88,19,Weekend,28.1
2018-08-18,235.2,20,Weekend,31.5
2018-08-18,201.6,21,Weekend,31.14
2018-08-18,189.12,22,Weekend,28.16
2018-08-18,184.32,23,Weekend,24.82
2018-08-19,176.64,0,Weekend,22.25
2018-08-19,177.6,1,Weekend,21.04
2018-08-19,171.84,2,Weekend,20.12
2018-08-19,168.96,3,Weekend,19.59
2018-08-19,170.88,4,Weekend,19.26
2018-08-19,167.04,5,Weekend,19.09
2018-08-19,163.2,6,Weekend,19.09
2018-08-19,161.28,7,Weekend,19.32
2018-08-19,174.72,8,Weekend,19.6
2018-08-19,180.48,9,Weekend,20.27
2018-08-19,202.56,10,Weekend,21.71
2018-08-19,214.08,11,Weekend,27.54
2018-08-19,197.76,12,Weekend,25.77
2018-08-19,210.24,13,Weekend,26.3
2018-08-19,252.48,14,Weekend,31.13
2018-08-19,253.44,15,Weekend,29.04
2018-08-19,261.12,16,Weekend,32.74
2018-08-19,268.8,17,Weekend,30.2
2018-08-19,229.44,18,Weekend,31.13
2018-08-19,229.44,19,Weekend,25.48
2018-08-19,204.48,20,Weekend,29.64
2018-08-19,212.16,21,Weekend,27.14
2018-08-19,204.48,22,Weekend,22.13
2018-08-19,193.92,23,Weekend,21.58
2018-08-20,184.32,0,Weekday,20.2
2018-08-20,178.56,1,Weekday,19.73
2018-08-20,171.84,2,Weekday,19.03
2018-08-20,168.96,3,Weekday,18.29
2018-08-20,169.92,4,Weekday,18.96
2018-08-20,174.72,5,Weekday,20
2018-08-20,185.28,6,Weekday,21.61
2018-08-20,261.12,7,Weekday,20.08
2018-08-20,475.2,8,Weekday,21.24
2018-08-20,756.48,9,Weekday,23.57
2018-08-20,1090.56,10,Weekday,26.79
2018-08-20,1163.52,11,Weekday,28.71
2018-08-20,1124.16,12,Weekday,27.35
2018-08-20,1089.6,13,Weekday,37.8
2018-08-20,1121.28,14,Weekday,32.41
2018-08-20,1149.12,15,Weekday,48.15
2018-08-20,1099.2,16,Weekday,65.2
2018-08-20,1043.52,17,Weekday,67.99
2018-08-20,894.72,18,Weekday,43.21
2018-08-20,620.16,19,Weekday,33.86
2018-08-20,488.64,20,Weekday,38.33
2018-08-20,372.48,21,Weekday,32.33
2018-08-20,295.68,22,Weekday,27.3
2018-08-20,247.68,23,Weekday,23.34
2018-08-21,209.28,0,Weekday,21.95
2018-08-21,186.24,1,Weekday,21.92
2018-08-21,183.36,2,Weekday,20.75
2018-08-21,181.44,3,Weekday,20.42
2018-08-21,170.88,4,Weekday,20.67
2018-08-21,171.84,5,Weekday,23.82
2018-08-21,172.8,6,Weekday,26.39
2018-08-21,226.56,7,Weekday,26.55
2018-08-21,407.04,8,Weekday,25.15
2018-08-21,664.32,9,Weekday,27.07
2018-08-21,934.08,10,Weekday,32.76
2018-08-21,940.8,11,Weekday,29.54
2018-08-21,932.16,12,Weekday,30.78
2018-08-21,1010.88,13,Weekday,34.57
2018-08-21,1006.08,14,Weekday,28.64
2018-08-21,992.64,15,Weekday,31.53
2018-08-21,1033.92,16,Weekday,45.19
2018-08-21,1021.44,17,Weekday,57.9
2018-08-21,881.28,18,Weekday,34.19
2018-08-21,589.44,19,Weekday,28.53
2018-08-21,432,20,Weekday,30.36
2018-08-21,356.16,21,Weekday,29.68
2018-08-21,284.16,22,Weekday,23.62
2018-08-21,253.44,23,Weekday,23.6
2018-08-22,217.92,0,Weekday,21.53
2018-08-22,196.8,1,Weekday,20.93
2018-08-22,192.96,2,Weekday,19.95
2018-08-22,188.16,3,Weekday,19.55
2018-08-22,178.56,4,Weekday,19.77
2018-08-22,183.36,5,Weekday,21.28
2018-08-22,188.16,6,Weekday,24.59
2018-08-22,229.44,7,Weekday,24.5
2018-08-22,409.92,8,Weekday,24.1
2018-08-22,696.96,9,Weekday,28.5
2018-08-22,1044.48,10,Weekday,27.69
2018-08-22,1071.36,11,Weekday,27.08
2018-08-22,1043.52,12,Weekday,27.1
2018-08-22,1004.16,13,Weekday,29.69
2018-08-22,1125.12,14,Weekday,30.16
2018-08-22,1081.92,15,Weekday,31.18
2018-08-22,1118.4,16,Weekday,40.3
2018-08-22,1108.8,17,Weekday,29.57
2018-08-22,992.64,18,Weekday,28.58
2018-08-22,713.28,19,Weekday,26.46
2018-08-22,535.68,20,Weekday,27.03
2018-08-22,416.64,21,Weekday,25.24
2018-08-22,360,22,Weekday,22.96
2018-08-22,288.96,23,Weekday,20.43
2018-08-23,217.92,0,Weekday,19.53
2018-08-23,206.4,1,Weekday,19.43
2018-08-23,191.04,2,Weekday,18.57
2018-08-23,192.96,3,Weekday,17.67
2018-08-23,185.28,4,Weekday,17.67
2018-08-23,186.24,5,Weekday,19.17
2018-08-23,204.48,6,Weekday,20.44
2018-08-23,239.04,7,Weekday,20.97
2018-08-23,444.48,8,Weekday,20.89
2018-08-23,715.2,9,Weekday,20.68
2018-08-23,936,10,Weekday,22.95
2018-08-23,975.36,11,Weekday,22.49
